transaction_id,store_id,product_id,quantity_refunded,refund_amount,refund_date,supervisor_id,created_at,updated_at
fe91bb96-f711-41bf-a138-603c5c5029b8,853bfb7f-f9ca-468e-acd8-8e6c15a5543a,2c2c29a1-2c92-4222-9075-bb039e6db1bc,10,137316.14,2024-07-27 02:16:49,93,2024-04-30 23:18:01,2024-08-25 11:07:47
44d29213-4782-42af-8448-2db410bad73c,bf860646-2e68-4ebd-bc45-2b48bcc24965,f30237e2-2365-4857-8c47-0f5446f50b99,6,149358.85,2024-03-19 17:30:31,8,2024-07-24 13:34:41,2024-02-14 07:59:46
b3a59992-fef0-4b9a-bd39-bf90b60acea7,aa1ad89c-6143-419d-b64b-618298754dbf,b89a3dcf-b18f-42d7-bd96-0dea683d6075,3,120384.71,2024-04-19 18:57:01,57,2024-02-27 15:35:30,2024-08-12 14:59:24
15fbc607-a826-4f91-a540-8700e0398890,0b43127d-0156-4775-82d9-385146931516,bb01e652-236f-4dcf-b4f4-fe95b1aa4aa3,9,54651.52,2024-02-09 16:12:55,68,2024-03-13 14:58:19,2024-05-13 01:28:04
3f3cf515-401d-4902-a169-982381fbd6d0,b645f76f-4808-4915-aa04-01d72aee9e02,45909b3a-e6a9-4fbc-818f-c6d399b3d5aa,8,91995.54,2024-03-21 10:07:33,40,2024-05-31 06:53:08,2024-03-18 05:25:07
5f7120ca-f94c-4fc2-a826-89c4ee6a7e4e,2fa1780e-3ca6-4a0f-880b-e65e20b21bfd,1d2ed11d-2afd-4449-83a4-e11e870c64ae,5,109064.73,2024-04-10 00:57:51,60,2024-02-19 14:53:00,2024-08-16 19:00:58
c9eb5c20-8332-431c-8be9-73913ec70ec4,81b0dd3f-c5d6-4490-a14a-de3ff4b00785,1706ca7e-7241-46af-80de-1a2214ab94df,10,287586.39,2024-07-11 19:39:28,9,2024-05-01 04:34:48,2024-08-01 09:45:54
986147d7-69b9-40d4-a43d-77027cf021b5,9cac6481-6906-4f42-8660-71ef0a09fcb3,4653bff5-6b1e-45a1-8ed4-2314ffcfd0f4,2,274985.71,2024-01-04 20:13:31,34,2024-06-28 07:08:52,2024-02-18 06:59:50
d339ccb9-2154-4545-8908-0a5fdffbe2a7,08bf2171-168e-4b49-9207-413995da5718,c54a53f7-447b-425b-8335-0d764006fef9,2,50329.13,2024-02-15 07:35:34,19,2024-01-05 23:48:07,2024-05-07 18:58:04
9ab48e65-501f-4486-aa73-1a31c66b2f1c,3e387cba-3ad3-462b-90e7-477764fe03d0,7802c8a9-94f4-4e4f-b462-58b43e01810b,2,198584.73,2024-05-26 02:15:01,10,2024-06-02 09:04:45,2024-06-11 05:59:02
f039e3f4-775c-4ddf-97b3-dd9a409c372c,2c9f8a17-c25e-4b3a-b788-6120387fa05d,0473e27f-77fd-4446-971c-4020f4d8dc0f,7,61340.73,2024-02-09 08:24:52,85,2024-02-15 12:28:51,2024-01-06 07:33:42
496f64e8-41e1-41fd-a3ee-80b1f4614632,a74922ac-2316-46b5-91b9-b15c3d415c3d,8795f04f-7041-428f-8eac-9b265106df2d,4,222816.21,2024-01-03 09:45:53,82,2024-08-25 08:36:13,2024-07-08 05:22:07
c5853b06-14cc-4c8c-81e9-9f82b87a2eeb,d8173478-b593-4a27-8f9b-4796fd1e0a65,23ad90ae-e306-46d7-9ee8-c3905c436ec7,6,203875.72,2024-04-26 22:05:57,21,2024-07-05 02:28:08,2024-04-24 09:50:55
885193c2-dd45-4cf1-896e-7abef5439f03,033d7bbd-af14-485a-b70f-2a7520835592,f2dc634f-efde-480f-b5d3-d811c2bf4218,7,156587.59,2024-07-13 18:01:42,12,2024-05-18 09:10:59,2024-01-06 02:00:03
672cf263-57f2-49df-8657-ac216d1a428e,4996543b-7900-4c05-9702-0e5106f67ecd,293a266e-546c-46f1-b9c8-07b5792c62a3,5,15303.77,2024-02-22 17:14:57,54,2024-09-05 20:33:47,2024-07-09 14:37:30
c8f3a145-af25-4473-8721-b28d30df68fa,d0e8c5f4-be9e-470c-8ee7-bf232bc05e79,061f6903-344d-45de-ac07-5265c47e9b41,5,50094.66,2024-01-02 14:14:40,79,2024-08-06 16:04:13,2024-08-06 10:24:05
dec86e45-b56f-4032-ac0a-74502a99c789,b3dfb5e1-dc21-443d-8ed6-e368ce1a02dd,bb35e405-8cb5-4d40-a80f-843a40d65d30,6,118187.89,2024-01-24 08:30:23,75,2024-03-10 02:41:39,2024-06-16 02:00:34
573d6f23-5ef4-4604-b2b6-971b0c0eeb59,5f60066e-a444-4978-bfd5-ee7aa9f79c65,b1764f90-6933-449c-b84d-4bf66b568bba,4,223763.95,2024-02-29 21:46:02,1,2024-05-14 01:16:35,2024-03-05 20:53:50
b98c806d-f7c8-475a-b67e-cccee47b5a11,47cecece-7a89-45a1-9c3b-b391ebc67421,43171e3f-4da4-4771-a8d0-9eba30ad09fa,9,102526.91,2024-03-03 14:53:14,54,2024-01-18 02:28:23,2024-03-23 05:10:05
4651ff06-66ac-4936-9715-c14d56cfae56,bf860646-2e68-4ebd-bc45-2b48bcc24965,9128356e-b5c1-46b5-b2c9-69aa9d003d43,2,256434.48,2024-01-08 20:19:12,86,2024-01-14 08:35:14,2024-01-16 23:07:24
0fb093ca-5db7-43b2-89e0-49e50e325132,89483881-1ea4-4011-90d1-ec719bea1c9e,89fc6615-73a8-4b09-bae8-6045aff95fd3,5,64869.74,2024-02-24 10:27:39,72,2024-06-26 00:50:50,2024-07-10 16:05:01
f3828d10-842f-4f79-abe9-ef4c33fbd549,dcfb072f-cdc3-4356-9cf9-b2d75291394e,d6747a58-e069-452b-a42b-6997c8fd0e4e,3,189828.09,2024-03-24 09:00:31,14,2024-03-16 04:11:57,2024-08-05 13:22:52
a025f0cc-fd92-438a-b872-ab9a23d31f12,f5553458-47be-4f13-8932-3352ab48c27e,e3828f8f-7e19-4fcd-a3a8-140bbcab0366,2,222078.42,2024-01-15 05:04:24,19,2024-07-25 02:52:50,2024-02-01 16:52:46
0d49e257-b587-4a6c-aa14-8774d37eaf92,8f68633d-3902-48c0-8c35-0b52a4bf3940,a0883bde-5a3f-4d1e-84b1-af82fdefc251,8,179392.03,2024-04-23 12:21:55,39,2024-02-26 04:11:01,2024-01-15 22:27:10
ce791388-7666-479f-92de-39cf64f5d194,b3374b48-3df4-4320-b242-ba11288418b8,1787f378-e0c6-46c9-98e6-47c97c2e1dc7,9,182247.9,2024-01-12 15:53:44,45,2024-08-25 15:12:44,2024-07-02 03:24:33
28f1ded0-d907-43c0-a0cb-614605866ec5,b59bad82-c2ea-47d7-b941-88902ee10f07,4fca573a-0e12-4a6d-9556-5d86ed5efabe,7,128053.89,2024-05-22 06:52:46,84,2024-03-22 14:30:20,2024-07-17 02:25:44
a7b33495-760a-41f3-8fa8-e422094009f4,dd15a664-8eb8-4e9b-9ee1-ce696ab7453f,91b633be-8a16-467d-a7f1-7d03aa3c5f6c,10,124013.96,2024-03-23 07:23:00,55,2024-01-10 04:43:49,2024-04-18 14:02:11
90694666-6b44-4240-9fed-40880c89ff22,f9f52435-7f99-4b74-9cf2-c9bd1786d0e5,73e5b1bf-644c-451a-af93-19e7c89ad147,1,186119.37,2024-01-23 12:01:04,58,2024-02-19 05:12:47,2024-02-19 11:46:44
56b9f2fb-47ed-4519-b40f-3a3afe064055,33b540b7-29cc-44b7-a5df-ecc1aa385b78,75e60da6-064f-4eec-886b-bb105a12a6d6,4,224662.02,2024-06-12 03:32:30,53,2024-05-12 04:11:24,2024-06-27 23:34:38
1b5387cb-e8f1-42d7-a6b4-2fd8fa21a90c,5ba8790e-f2ac-4853-a0da-8686656a8b84,78bffe91-6eeb-4c49-a501-aee661fa3ade,10,75491.81,2024-06-29 14:42:20,83,2024-08-01 14:25:10,2024-07-19 12:40:54
a15d70f2-d9b2-42b6-a303-246bae5fe3c5,8e30795e-7cb1-4b0f-8484-0ff68d53348f,88ece2f5-1fb4-400a-acc8-3bd15cf347b4,8,143267.19,2024-06-28 16:18:36,70,2024-02-07 03:00:49,2024-08-01 01:04:41
f4407bf8-3035-4861-9f2f-8233337ddf1e,2fd0a09c-4e90-4285-9ac3-70133a08546b,2f7de8b3-2b1d-4f21-bbe3-46a5aef6ccf8,1,211552.47,2024-06-07 22:57:10,94,2024-05-16 08:07:38,2024-02-15 11:20:12
e6d04ab2-c69d-4acc-8280-d6b5c5417586,54890384-5b92-4648-b0a8-e37610217be2,5e4342f1-692d-48d7-8bb8-58246f64c454,5,190094.31,2024-08-25 18:26:13,26,2024-06-24 06:49:25,2024-07-29 09:57:03
8e0de115-b9ae-43a2-aab0-7c2de39126b4,b6926cbe-9e37-429e-872e-7eaa83fd2b2f,9552f0f1-f712-486d-b2d3-28baa9d5f6fb,6,246256.69,2024-02-18 23:22:43,72,2024-05-29 00:51:16,2024-07-22 18:51:16
248ade23-fa2a-4cd5-a7a9-fd4c1c8ab240,70da1e15-b6cb-4759-810a-cc6ca5923a38,9b90d7ed-1518-4367-b36a-8969abc2f82a,2,102840.49,2024-01-26 01:43:04,41,2024-02-11 11:37:57,2024-03-05 01:23:23
b282475c-9a6c-47d2-a5cb-710dfc0c7454,f63968f0-6d95-411f-ad55-b7756c8f86b0,d7171610-07fb-451e-bfc7-e08dbfa5e162,6,154609.4,2024-05-03 17:52:02,94,2024-02-20 04:32:46,2024-05-05 05:40:37
8534a506-8622-4862-afa9-0fcb927382b4,48f79fd9-79e7-4f35-a811-07bf2b981686,a6644a59-f100-42cc-afcf-92960873f8b6,2,257057.5,2024-01-05 03:52:57,31,2024-05-05 04:36:55,2024-04-03 03:11:41
818ee543-bb81-4650-b32d-1213d26537ee,4643553d-e129-4296-b42b-4ff457c173fe,fb9fef6f-1b4e-4ec6-8e85-a40b35629160,2,187202.96,2024-05-31 03:56:38,73,2024-07-06 00:52:04,2024-08-04 15:09:32
788da580-d442-44b1-981c-049d9dd69414,917bb8cb-10f7-4a47-be5d-32fd2f6a9612,6ac57216-9462-47e0-b447-ce8180da90e8,9,47884.64,2024-05-20 11:01:03,7,2024-01-20 13:45:53,2024-01-19 10:29:12
e5217362-55c6-44ef-ae08-c13b7c3fda2c,e827ee3c-6ccc-41e2-be82-ba2fc2908330,b6596678-0c18-4ad9-8002-6b74d90116b4,6,120584.27,2024-05-24 04:20:55,62,2024-04-01 09:21:22,2024-05-17 23:38:21
b65abaaf-1a3b-41a6-b121-0622dc947ced,6fe9099f-66bb-4c01-abf1-0ab38560c445,72608fec-f16d-4b0f-b8b3-60d24e603431,2,211824.68,2024-06-27 17:39:16,25,2024-04-17 01:35:13,2024-01-31 06:16:57
72ce18dc-aae3-41b0-a917-94596373d60e,33627378-3b95-4110-8ccb-61772e342dfd,5afdc555-349f-4b1c-86b1-f2c8652cc488,3,252372.03,2024-03-05 23:12:22,87,2024-02-19 12:23:57,2024-06-21 21:35:08
69feb053-eb69-46de-808d-9bc008e6f3bc,c4c649f2-02d1-47a6-8542-783aa870f084,7083c87e-2d06-49cf-9799-a5288d3b93b9,7,50826.05,2024-03-25 08:12:58,98,2024-05-10 23:12:07,2024-08-04 15:55:22
84bc66b1-8a75-41d3-ba88-e2e6597d0410,c2d437e1-14c6-406e-b4e8-c703c4a19878,47e33505-41bb-4693-a3e1-a6bbeb1363e6,9,221470.15,2024-08-20 06:45:08,9,2024-04-07 07:42:28,2024-04-13 18:53:44
9bbd5317-7dd2-4ed3-9e5c-f2f5f3ce7742,15b45359-930a-46f6-b38c-a1fbfa0a8977,d6de6ffe-1eb9-41d2-8a43-4b33883468a7,6,294453.65,2024-04-18 09:36:25,16,2024-03-27 05:23:23,2024-02-09 19:56:05
4622f448-ddf2-4e12-a9a8-6135ba58cda4,60c23206-6542-4d93-a642-dfd5bf20e9a7,acd430bf-6fa8-4e21-bd22-5827d79ad031,5,119621.09,2024-03-09 14:05:43,24,2024-09-05 09:27:43,2024-07-27 08:12:55
857e62df-ef04-4521-9848-3ade7ef85267,e9c84338-951c-49b4-9058-9fc94ebcff92,09a35e2b-8569-4490-8d6a-00f7ec63eb56,10,36815.19,2024-01-18 08:34:26,40,2024-02-19 14:10:29,2024-01-18 00:42:53
8ee14e4c-38c7-4370-ab7b-5748865c85a1,d9a3321c-2cbc-464f-87a5-c1914cac1f92,dcd3b84c-1a65-496e-ac26-6703f7056065,4,292456.11,2024-06-27 23:17:28,35,2024-04-24 13:42:00,2024-08-07 22:45:25
c98b23f2-52e6-4091-bea6-a8ad5e819766,50377467-7692-4381-8ce6-4e230d06dab2,7b3e13b2-2625-4b6c-bf6a-07c1d025de9e,2,179249.31,2024-09-03 23:07:47,4,2024-02-23 03:35:44,2024-06-22 20:06:00
b6caf342-2d87-492f-ad2d-9c04fcc75d22,bdbc8404-7d5e-4fd3-961b-1041846bb949,ab6203cb-83e9-4f8c-8f9a-62001cdb3182,3,136024.79,2024-08-18 13:42:52,2,2024-04-07 13:38:31,2024-07-23 19:18:00
5c1c2b57-da14-45e2-8926-d61bebf4b372,7dbfa8de-66aa-46d9-818d-744e1f039995,bef90398-34fa-4535-bcc5-00a51e260ab2,7,33423.68,2024-01-16 18:27:14,40,2024-01-18 05:31:21,2024-06-11 00:26:39
40a88eb0-4c67-4d85-95e6-dd357e99da18,d80e56ef-d984-450b-bdb6-cfca0d047663,fa0c6601-ea70-4aa9-bcd9-3576a9d60b95,2,257654.38,2024-07-28 17:53:00,95,2024-04-29 09:01:51,2024-05-23 00:19:04
8266afd0-05f3-44dc-b0fd-156f14a90887,b3754939-5c03-4c40-a434-0e447bbeea14,5c9e5331-4a8b-4d22-aa0c-6201aefc39f3,4,261277.89,2024-07-24 08:57:36,39,2024-03-16 22:39:46,2024-08-26 17:07:27
b7c5e452-bb66-4042-8a2d-00c80aaa00f2,5d24c41d-0c70-4885-81df-aea3bcacdf3e,f6bc557c-b6ab-4469-b6a4-8118a4235d72,5,70709.72,2024-02-06 18:10:14,48,2024-02-13 23:20:31,2024-03-12 08:27:37
62375058-1910-4be5-ad8e-c2be2cf4d6e2,fb3ba585-1d6f-4535-9361-b8ec9af5dec8,0af14829-f484-48a8-85be-5ddc98e002ec,4,148890.4,2024-03-26 01:23:05,41,2024-01-31 05:40:30,2024-07-06 10:46:44
4ad1a284-ce18-4aa8-b1f7-207c8b840472,0b94320c-5a49-41f4-86b0-04358a9840ce,d43a82ad-3285-4a60-8bde-05c6ebf664d4,7,193250.3,2024-03-29 02:33:40,91,2024-08-17 08:48:08,2024-04-27 05:49:03
b8484d53-29b7-48dc-93ca-110c08b9d702,ccb1f658-3f3a-4fdd-b9ca-33e3df10c520,8f17af80-32ed-4221-ae1d-5742bbb751a5,8,273810.3,2024-08-10 13:14:17,95,2024-08-24 00:45:26,2024-03-28 19:07:58
b4066c64-9a08-4fae-9514-db1cfa5495c6,ba5c0b92-e2fb-4c76-ba5e-ae89f73c01a1,bf140e2a-086e-442f-a136-19630939559d,9,285431.61,2024-03-23 18:52:30,27,2024-04-27 22:52:19,2024-07-13 07:29:41
9a512a44-67b8-48c4-9169-ce4f6ee12f1d,f4beac24-1f06-4e25-83b4-a72fca78d3e1,22136e14-9a9d-4fd3-be8a-161c88e18122,6,6794.8,2024-08-06 17:15:38,9,2024-08-18 13:33:03,2024-05-13 10:55:58
d47d36c3-3765-4f7b-a954-18f730eb5c0c,b687a483-c648-4c63-a870-f6802bfb5ce0,6c3abf9c-e9e5-4856-9c1b-f5e68a012fab,7,134144.49,2024-06-09 12:31:39,24,2024-03-12 07:44:00,2024-07-06 19:41:22
2f2e7660-3756-4d6f-b790-59bcaa578118,d96e732d-f545-47b6-943c-dbb5c3df3bb7,4d9ed630-b27b-46c2-8221-5c3c66dc4e26,8,159353.32,2024-02-13 03:07:28,43,2024-07-12 02:05:33,2024-06-30 14:17:07
765c01ff-2657-48b5-b8b1-172e6c453e39,df6e7d43-67b8-4cf2-8df3-64e7435078ae,b32a1bf1-a643-41ce-85ee-fb3eef27e001,4,172779.48,2024-01-23 09:30:42,39,2024-03-03 19:22:43,2024-03-01 19:58:07
1ea329be-c33e-4a17-8b06-5b7fd80731cf,7465465e-d274-4cec-9d5e-517d6bac6824,32f46fbe-063b-4694-9a50-f6b366afa6ca,3,180928.08,2024-06-30 13:03:29,57,2024-05-16 03:18:05,2024-08-01 15:34:27
0d07ee6a-36ae-47e0-b989-a5e97bab37c9,7c2fbd0c-5821-49a2-8271-9c4208424b48,a1591b91-ab60-4f52-bfde-c2b24049ccfb,2,234338.42,2024-07-17 06:04:51,52,2024-01-21 05:22:46,2024-01-13 16:52:43
3ce78e5b-af22-4e23-bc4e-9490043f932a,947f6005-6b01-40ae-ae33-3208859b0fab,2e9a66f6-5977-46d6-8ca6-2aac1265ef1c,3,10325.04,2024-05-02 16:35:20,36,2024-05-23 05:57:36,2024-02-09 11:38:07
0582dc80-d005-4197-979f-834d9b1529e4,7bc25d42-b980-4e90-b86d-e613b18055d5,3fd29ffe-dcfc-4294-a305-e2caab100978,8,260990.7,2024-02-19 22:50:39,25,2024-05-02 08:12:03,2024-05-11 09:33:01
a7a760c8-295d-4199-b997-d5c6bcdc74be,217f9489-a94c-4c58-9f27-53ed3f15131e,0f100196-d151-4a4f-b4e1-a7cb903c3e79,4,168741.7,2024-03-28 01:30:30,76,2024-01-31 12:21:08,2024-07-23 14:05:08
2fbcda94-ef08-43d2-a746-003d89eb97db,dcef205c-4bb8-402b-b358-bc5ff3320cd3,7a5e617c-3129-4226-93bc-7b408163167b,2,144622.52,2024-03-16 21:32:40,64,2024-06-12 17:56:11,2024-04-01 01:34:43
a5ade5ec-2619-4214-9b2b-55beb2d7cea2,eb0eb202-b21b-4415-8865-cdcbc8f370bf,50fe0e3c-cc95-4b15-9eae-3f852cab139e,5,205910.14,2024-01-14 11:47:50,89,2024-03-28 12:52:56,2024-08-04 10:26:09
3378da5e-20b0-48b2-9d14-e08f8e2b432d,7871b418-ac03-4c02-a647-c2ed029b2403,69c20a87-f081-442c-94a9-b8222f758013,8,159958.34,2024-08-26 22:01:50,91,2024-03-18 01:07:34,2024-05-31 13:06:48
2b301791-1d87-44df-9a13-5ce83684f9be,0fb84754-5f39-4c9d-b33e-3ef96f1822ee,d2f6bd64-ec59-4037-8f5e-4231d13e0240,8,163746.97,2024-03-28 01:16:31,91,2024-08-22 10:03:29,2024-02-21 08:55:29
4ac72a18-8c2c-44e2-b050-138d0b8b3ce6,f2c664cf-be0c-433f-baeb-d7eabaa73ea7,68f20c25-873a-448a-ac7a-10ed417c220c,5,168521.18,2024-02-08 17:38:24,10,2024-01-20 03:16:44,2024-04-14 22:08:40
5b4e9ee5-d82c-4826-a217-48378af20344,678d3bc3-e15c-4201-a6e2-dfc009c331c5,ecd4cd96-6b64-44d9-82f7-cee708447e24,1,207420.92,2024-03-20 01:23:27,42,2024-06-03 05:30:52,2024-06-19 06:56:57
74033687-806c-4ea2-a132-03a0803993d2,335d6c35-94ed-48be-bd31-8f4a2e5281ff,cd10893b-8697-4419-8866-ce08ee22ddc2,5,261895.85,2024-08-12 19:24:36,20,2024-03-17 03:53:24,2024-03-05 06:14:57
6cbff569-ebeb-417e-bff8-eb1ba7dd6f67,721070a1-0807-4c6e-993e-711a4bc707d3,263f5b3b-eb9b-42cf-928c-82f69f8afc3f,9,137255.37,2024-06-23 11:32:23,30,2024-06-07 00:22:37,2024-04-29 14:29:39
a5090f38-09e4-4256-9a81-9d2feaef3ac3,4624e7cf-0ebf-44b1-8c35-a0caee46b396,4de7310e-ed30-4255-8fc5-4fe8b815d759,10,16365.52,2024-02-25 20:32:20,35,2024-03-04 18:22:15,2024-03-21 06:20:31
43458034-7e6f-4dba-a4db-73379159f56d,89bb4812-1f38-4732-9280-7e3f09c6ca60,d4a7c2e2-8749-4628-89bc-dfb46411fa60,4,9858.3,2024-06-03 08:47:08,16,2024-07-31 10:44:09,2024-01-05 11:41:01
85a41e9e-d9bb-406b-a598-ecb1e5b53e36,4dfed615-a62c-4022-af27-427adb576f54,823d577e-ba79-4543-89cc-baf650482359,5,299120.78,2024-08-22 01:29:03,78,2024-08-13 04:38:56,2024-06-23 03:04:50
18d3a5f7-59d1-4ea3-b2d7-85c04c05b9bf,f4809744-17b0-4e13-b7b2-b418aaca423a,39255a56-3b11-4967-a160-f7491ad63480,1,271972.75,2024-08-16 00:38:14,97,2024-03-04 21:51:14,2024-04-22 04:25:44
e510a4c7-5d34-41d3-b35b-6f739d5adc46,6d752962-f1f1-4339-aa79-5e4621801cc5,7afc6636-ab07-4ae2-a292-0c029d6998f0,10,18950.58,2024-01-23 12:14:07,83,2024-06-10 17:15:26,2024-05-17 17:54:07
627bd7d3-b627-4943-b21b-3d0c8bf411b9,2b032668-d6d1-4bdf-bb66-9a382d08386d,6d91151f-e271-4d03-a032-52f59372569e,6,89943.28,2024-07-04 05:46:36,16,2024-06-28 19:19:36,2024-06-20 05:27:53
fc02abf3-c780-4d02-9e71-38ef2ca0be59,cbc54f55-f7c8-4eb3-9405-11e4df0b4526,0f9f2282-be19-46f1-8d63-c7348da338c8,9,122925.4,2024-03-22 11:03:36,28,2024-04-10 23:08:42,2024-01-23 05:38:55
77aecba8-a282-476e-86ac-ffaf07d4fb28,fb41bcc2-6f2c-49b1-897d-9850f6c1eef9,f7cbe77e-7a50-42f0-afe7-61c6ef479ce9,9,288862.28,2024-04-12 19:02:25,5,2024-07-13 08:08:49,2024-09-02 16:45:14
7a8750b1-3905-4e75-93d5-a821795cfc45,b8ef6840-5338-4194-bc43-de10e80f9733,455ac4cd-fef6-488d-a83e-754d8bc75384,3,173749.34,2024-06-14 20:38:48,43,2024-04-13 17:08:25,2024-02-28 22:28:39
dd0ca401-19dc-44fa-b828-e83fed328fef,01624c20-8b89-427b-9b90-f4aae7daaa44,806a57f1-e40d-460c-91fc-3847d26e14a3,9,241934.92,2024-08-24 04:51:20,87,2024-05-16 22:33:22,2024-06-19 04:08:35
7b534222-3527-436e-9701-f60f71df04c3,8f196d65-a768-479e-9111-c61171643b80,fe06647a-1432-4c3a-bf08-1d2456e9b3ec,1,256944.99,2024-05-02 09:52:06,62,2024-03-24 12:27:34,2024-04-09 21:51:18
76fd90f5-c1a3-4bf2-8d2c-01988593d53e,96688852-3248-4bea-9fdd-8f887bd6257d,644b85de-58a8-4239-839b-bd2d2260c8e0,4,210021.63,2024-01-08 22:54:23,34,2024-09-01 02:16:54,2024-03-22 14:47:35
80120261-9694-4f8f-8bd9-f4bb4bae4349,d134a7a1-c5b7-4ff2-adb2-f2ca3648ccb7,0b6e7866-a13b-4ac2-915d-16abdacb0d5a,8,237446.7,2024-05-26 05:05:05,8,2024-06-28 12:12:10,2024-02-07 22:57:12
1f4615e9-7ac4-45f5-ba68-97f1b14e680c,5d71c200-3a7f-4466-88be-6a24e94b96a5,0e961b3f-0961-4033-a83b-b3264befe9e9,7,170356.16,2024-07-17 21:32:57,96,2024-02-29 16:57:16,2024-04-09 03:27:10
987aaeec-2813-479e-81dd-424f791624c2,7d65c0cf-f294-4658-ad9c-f7a9f9007ab5,2adc747e-e8b5-4039-859b-285f89543ed1,3,69917.86,2024-03-23 06:42:44,64,2024-01-05 16:24:41,2024-08-11 04:38:47
55242783-e293-4aef-b42a-02403be9028c,9d6e3920-0921-4529-93b0-02db446eb443,57afd4ca-6cd3-47d1-b733-1c4c415b17c6,8,147426.73,2024-08-16 14:56:11,38,2024-07-01 03:05:53,2024-06-15 12:16:52
349a6809-2aac-4fb5-bc3f-d10cd4976444,661ece2f-0d77-4a95-8c13-37720d532f08,e170d11d-23a2-44e0-9416-1da3eed40c3a,1,75336.78,2024-07-07 08:35:02,44,2024-08-28 08:49:02,2024-08-10 02:10:44
1b404f4e-d540-41f9-8bfe-8619221406a1,e90c38c9-fc39-483d-870f-a5857a11a9d0,6f31f131-32df-4b55-b80d-7a581cf6eb5b,8,106085.06,2024-05-08 19:01:21,50,2024-03-31 13:55:55,2024-07-07 17:53:03
662ecb35-694e-47c2-b9a9-a35ee44a4b33,a4ed843d-1df5-48b6-8f90-a64db566593d,17e2974e-30fa-44e1-91dd-7ed83e64a64b,8,120805.0,2024-03-05 20:11:00,26,2024-08-26 00:23:30,2024-03-21 02:09:42
a20304e7-5bd6-41ed-bf9a-b96917a14e1c,0d33620a-f162-4df7-afa2-802fb2cf099d,76bab68a-4c17-49af-87a5-078476c0fb3c,10,139844.11,2024-03-17 22:22:29,48,2024-03-16 07:19:19,2024-03-13 17:28:53
a09c7ab2-68a4-41e4-838d-bc724a90c292,dd5375cc-3c02-4f5c-be27-6912de01d9af,1b4f0969-6957-46af-980a-2c5862aec6b1,9,29232.14,2024-04-13 09:49:12,73,2024-02-14 19:33:22,2024-02-24 08:19:44
3ab1e1f9-582d-4ada-ad1d-74b6ea6b5207,af552f49-7f24-45d4-b4a9-9e2fdfed5883,1d7da213-ea47-4664-bdb7-43aa6edc8be7,9,160191.0,2024-05-27 18:52:57,64,2024-03-21 09:59:48,2024-06-24 08:52:45
665d6775-e8b8-4cb6-90f2-1c232b564cf7,773eecbc-8c2b-4ec5-a7c7-9b7c74d4333b,a7c748a8-4aeb-4cf4-a043-225b0346fee7,2,110094.83,2024-04-14 09:49:55,23,2024-08-04 17:43:48,2024-02-24 02:23:48
6bef73ea-a054-461a-b16d-8200b797ccd6,f6552485-bc61-4d3f-967c-3f2f8cff33e8,bba6222e-f66f-4001-9962-d7dbc7af72b1,4,89314.26,2024-01-13 10:17:01,11,2024-01-16 14:35:53,2024-06-22 21:46:30
2b17eec1-e847-4af5-b693-8a829afe2be2,09a41964-1d22-4b50-8e23-5ee62bd22a45,e92e32c2-3704-4195-83d6-b4f43408c364,5,118984.79,2024-05-27 11:10:30,87,2024-04-03 06:31:55,2024-03-13 13:43:57
3f0a956a-a85b-4370-9355-22ecc6f501f1,2b48eda9-3bc1-481a-8dc4-327a2ae92f3e,13902f07-4c3d-4f7c-845d-8e3d98664616,5,236465.32,2024-03-10 03:25:09,34,2024-05-08 21:34:53,2024-05-26 16:53:58
6f615e57-8047-435e-8c13-4314da754eab,130c7f59-fb08-42b6-8439-04d1498579a8,c408dfc1-cdfd-4b5e-96e1-6a9a1be85a17,4,171940.71,2024-04-07 23:54:37,58,2024-06-22 23:09:41,2024-01-05 23:19:09
2279810f-fb83-40e2-a684-776fa961f249,c9118e9b-5757-4f53-8b5f-cfd72a682388,c38324ca-dd5a-40b7-a1c0-8c0d53faa4ad,5,183504.6,2024-02-14 05:21:43,1,2024-06-03 20:46:05,2024-08-28 12:20:36
384994a8-b52f-4ae4-a5fa-3116812755a7,eb9b783f-c6b6-4ee6-93ea-74bcdaf52baf,3e15a405-8add-4f55-a0f5-878f8669fb49,9,79795.68,2024-04-11 13:11:20,42,2024-04-08 10:31:44,2024-01-09 10:32:20
cf07e940-4ed5-4c8f-b56f-2b41a0fa82ab,c6e9b921-e25f-4e22-8488-e802d48fd539,6a45510e-37ab-4e64-818c-59f4ead7a1c8,4,148911.58,2024-08-06 20:36:41,30,2024-05-17 09:39:25,2024-02-09 07:54:39
5c04db52-2458-47da-88de-95fe96c196d4,239918d7-9c6a-4809-9ec2-78ac17485d55,1a4743a8-d673-4142-a051-d83500d7a8f1,9,23756.42,2024-08-12 05:24:30,24,2024-01-30 05:24:27,2024-07-02 06:20:26
687c3945-731a-4ed1-b9e2-9803713afd00,cce60e45-281b-4dc2-adcc-0993456c6b42,cc4b31ed-9444-4175-a471-c75d034ae66e,4,182582.32,2024-03-25 22:07:17,78,2024-05-29 16:37:43,2024-08-31 21:31:32
4467be53-79f7-4189-a2a2-d0811fc8ea22,0a96fec2-3c91-47fb-83df-764717081a05,cf901226-e985-4396-acb6-9fec69956b4f,5,165918.7,2024-05-16 00:20:43,64,2024-09-02 00:13:33,2024-04-09 22:48:35
