transaction_id,store_id,product_id,quantity,sale_price,total_amount,sale_date,supervisor_id,created_at,updated_at
04963fbf-d1cf-4123-8213-da31f0f3bedc,d353d827-5ace-49b6-9046-2bac9ec380e3,97072f50-5871-4daa-af27-3d73b10199b7,7,155213.21,1086492.47,2024-01-08 07:51:33,79,2023-11-21 02:17:30,2022-01-20 15:14:05
ad8d8c40-c867-457c-adcd-5161cc7b69c6,7b306bac-0c36-40da-aac0-dcca3d565084,7d6f5137-65ac-4ea4-a0e9-db64cd16fd53,7,179141.47,1253990.29,2022-07-20 04:35:53,26,2021-09-12 04:21:30,2021-05-25 14:31:08
ac411e46-4717-41ce-a655-a7b070eea4c5,808085a6-8d23-41a4-bb4f-b0129cb92953,f30ac040-179c-4fae-b680-f945f1ac97b8,8,13652.6,109220.8,2021-01-06 07:16:13,3,2022-09-08 03:39:32,2023-08-10 13:53:58
908bafd3-1257-4c4d-b4b8-df3c7f8a590c,2fcb403c-a1f1-4a74-b839-4c7beb41fc28,618df6ed-50ab-4c59-9ccb-e60ec1ce96e7,1,223893.06,223893.06,2022-01-29 00:29:03,44,2021-09-20 05:16:28,2022-09-05 04:55:46
499daf73-c9fe-4771-ab46-e30c00e8660c,70af5cca-fe7c-48ba-8c2c-e3897ab03904,410c998f-4246-4846-baef-e3feeda09a87,4,143430.19,573720.76,2022-06-23 17:48:44,74,2023-04-28 07:01:48,2022-09-10 15:31:33
c10410c5-704f-4919-8ac7-78bf16d6cd92,77546d5b-a57c-475c-b3ef-5e7e344bdc5f,3c376b29-83a1-4b85-bf0a-161fe510b776,1,220751.75,220751.75,2024-04-10 08:36:23,67,2021-03-17 08:49:30,2023-06-23 00:14:13
2b580b93-dc1f-4f10-b146-5fdabccd30d1,479e4f2b-1a51-44f6-b13f-8b316b84447d,f562debe-6961-4c9a-b429-af005d65e6ca,3,147803.68,443411.04,2023-07-04 12:20:42,57,2024-08-05 19:17:25,2020-06-15 12:47:24
c6ead454-018d-41ee-80e0-5523d7add8b3,3f733a12-3cf7-4898-b351-85a30cd55a27,e200f7a8-3fd2-489b-b694-04c4638b84d3,3,191704.04,575112.12,2020-10-11 17:52:40,40,2022-07-14 08:05:59,2021-09-03 16:17:07
266d94c8-abb3-485f-af31-8b2d992a5e20,e719e262-652d-4e71-a2c9-6c0aee8cd977,7985c0af-42ce-497b-bbba-b2b53ee4b78f,7,175849.64,1230947.48,2022-04-29 17:14:42,89,2023-11-28 03:44:13,2023-07-20 16:00:31
eb11cd42-c6f9-4e0c-983b-7054f3217f2c,04f69279-1326-456f-88e5-071108473d0c,84f2fbe1-55c1-4ac0-95f8-b477ff1b7982,3,124202.25,372606.75,2021-01-19 14:33:30,27,2022-03-10 20:54:09,2024-01-20 03:05:12
8d4a4c20-938e-4e7f-9487-40d5758af664,87c5740a-154a-443a-ae14-83904666aea7,46bb06d9-3126-44f3-9166-ad3ccdc50417,8,103454.23,827633.84,2020-01-29 12:56:36,100,2021-10-19 07:35:36,2021-08-14 02:22:53
14a0d5be-6831-4d34-ad21-5f33a7b6c760,8b27c8a0-d12a-482d-9f15-4b7156d26001,dacf2b03-e5ad-45ad-9e43-28bd0b9398e6,1,250029.79,250029.79,2020-02-04 12:18:30,72,2023-05-04 18:44:10,2024-05-08 20:10:37
c5ed2600-6e53-4920-aeb7-5ffb28693716,dbc74c5a-c5c7-46eb-b7a2-3269601558a2,51bcaafb-977a-451c-bbae-d264cb7588ff,6,241081.86,1446491.16,2024-04-27 23:31:35,5,2020-03-11 23:56:56,2023-10-31 07:45:06
f1255acc-a235-43b0-88e4-3db74dbbf2ba,6fcaf574-fdfe-4513-951d-6a4df8005a48,d335f610-6e96-472b-8427-7f355216e3b0,6,149189.26,895135.56,2022-01-02 23:17:56,44,2020-12-04 00:51:15,2020-02-20 17:47:33
0156fc39-aaf4-4861-bd37-13ed463716bc,cec448a7-8a59-449d-beaf-337881ecd471,dc6a9461-3db0-4a85-b08d-1e7c421bb67c,6,233531.6,1401189.6,2021-08-09 17:11:21,74,2024-02-23 14:31:03,2021-04-03 12:27:27
df6fa0e2-ceb7-4c7b-854d-27a3fa2e7f12,87b5b331-5be8-469d-87a0-a914c03f5dec,3d3dce17-853d-4511-abd7-12fe9eba9c27,6,233564.72,1401388.32,2022-03-30 16:43:21,3,2021-01-20 10:29:08,2021-04-01 00:48:24
3faed774-f9d7-462b-a035-07a6adbe2f38,614df041-f897-43bb-96ed-61259169459f,167986a4-ed10-4638-ad6b-e330b4ba9c44,10,164763.94,1647639.4,2024-03-02 23:45:54,16,2020-06-07 12:03:25,2022-02-19 19:31:59
45acab61-7747-4788-848f-ad804a82e22e,e1d2e522-3ead-475a-8270-8b1e6c861956,0c0f39dc-49ce-4a52-a61b-1e58ebe5ede6,9,13618.69,122568.21,2022-03-28 17:36:48,64,2020-06-24 21:00:49,2022-01-30 20:43:01
734b344d-bdae-4256-b837-e2c138c4694e,b354db6f-beab-4f1c-b3fe-368b654bf649,7802c8a9-94f4-4e4f-b462-58b43e01810b,6,79251.15,475506.9,2024-02-09 11:00:02,89,2021-08-18 11:46:06,2024-04-17 06:52:15
9fe9065f-1342-4853-b106-0dc2a628da06,05b8e419-995e-4f93-8c62-2b2f2af2e27a,3a7091de-d26b-457c-a4e7-1eadc7a5c2bb,2,13335.2,26670.4,2024-01-25 20:50:34,25,2023-10-03 16:33:28,2023-09-03 12:50:55
4878fd2a-d9e2-4435-be1e-6cdc1f85096f,d7031ba5-0c49-46ff-bce6-e72e1f731d74,1b48fe51-3457-40d1-b9c8-155047a92b87,4,143349.72,573398.88,2020-07-04 09:22:55,63,2022-10-02 22:39:22,2023-11-23 06:53:05
1c2173a7-a1cb-417d-85a5-d4948b8aabe2,e6274803-3006-4b85-bfbf-e9c96062947c,32774483-130f-4300-a7de-b944809fcc7a,4,198371.69,793486.76,2024-03-13 01:35:09,52,2024-01-03 03:17:26,2021-12-06 18:59:00
e6cb0ea1-0cb7-4eef-ba79-82a474ee7661,9d87cc5d-6244-446a-b544-45bd6255ce13,2e7e63cd-f108-4e7a-a544-e77773c2e510,5,68075.74,340378.7,2021-06-27 22:47:56,67,2021-10-12 16:51:30,2021-08-28 22:14:23
88b10d67-c93f-4c28-b738-1cf607a85f00,b0023afe-c9ea-4002-a5fc-672f95c5db4f,7f40fe43-58a3-4a64-85ba-de762aba1dc0,6,36554.42,219326.52,2023-10-02 00:44:24,42,2023-04-27 18:44:18,2020-01-26 04:19:52
57c07fc2-608e-4acd-aa7f-64e394c8532c,9e929584-f5eb-4588-a3e1-f48c3d1da43e,b9ddccf7-82ef-48ae-ae06-a1f101a44326,2,48455.96,96911.92,2024-06-26 09:17:33,80,2024-08-01 02:54:56,2023-08-13 08:39:18
a64308fd-c20f-496b-8751-1a74b723d6ba,d6e20aa9-df88-4e75-b15a-aa170456ac08,5e8e0b2d-3bb1-45d3-92dd-fc961ee85545,7,200443.86,1403107.02,2020-11-12 22:08:45,84,2024-01-01 13:38:49,2024-04-14 21:44:17
a81b9285-7f5d-43cb-90e8-9ee3bfc8dbcf,8dc96d02-583b-4cff-b90e-b3beda5ef3ac,55ffa154-b07f-4664-8484-b3199bbc1f44,8,278850.2,2230801.6,2020-04-05 04:06:47,70,2020-05-01 04:34:50,2023-09-09 09:43:18
e9365627-49bf-4a55-a4a7-e50847143eef,e1567dd3-dc0e-4604-888b-493361bbbc8e,0e947186-1970-4a7a-b549-86cbdb7eb3a5,1,162572.24,162572.24,2021-01-30 03:44:08,55,2023-03-02 02:44:36,2020-11-03 02:12:45
6270294a-16cc-461c-8085-befd89d2a552,0ea6b460-2946-4b9d-b10d-93dbd83f8500,d0079c8a-278a-4e5a-932d-f026f0ac51e1,2,93701.07,187402.14,2023-04-16 01:28:27,35,2023-11-29 17:33:08,2021-04-12 07:49:29
55e84e53-931b-4c7e-b54a-d02cb1b688a6,c5eba530-a7f4-4709-80dc-e8501513f37d,4680d69e-5bb8-42ec-9e0f-21fcf62436e7,10,59554.64,595546.4,2024-07-01 03:42:57,95,2021-11-04 13:42:54,2024-01-26 22:27:39
10239616-3e17-45cd-be04-d0bfe7ac194f,0a84951e-9ac2-43c7-a5a7-7ccbe37ca1b6,bb38ff95-c973-4669-a8e1-832c634dd1db,6,285462.36,1712774.16,2020-02-01 19:10:43,100,2023-08-06 03:38:19,2023-11-25 14:19:57
1da62ba0-7d33-47bd-82b5-30448992cf33,15476dc1-3a8e-4241-9816-00873f27e827,0e751bc1-02f2-4107-9058-8518222527b9,6,162698.64,976191.84,2020-05-09 14:43:08,43,2021-01-08 01:11:07,2021-12-26 22:13:49
d06bb299-2b7b-4355-b24d-71c733330223,7c983be5-43eb-47eb-9af7-3b14e8026eab,ba80dc7c-3223-4843-9dec-89c84718a61a,9,59958.79,539629.11,2021-09-26 08:48:33,63,2024-08-26 01:56:35,2022-03-01 10:37:43
44b9e854-3f07-4959-b32f-712ca284b0ab,50320d2f-05f5-4c48-b15d-cd8718f1e319,f5755daa-d4ba-4da4-81e9-beebf982c4f0,3,283184.71,849554.13,2020-02-03 23:28:34,84,2020-09-29 06:34:58,2024-07-24 20:49:23
362e6534-e9ff-41e5-98c1-00027aa16484,dcfb86eb-be0d-4502-8b6f-3641dbb53d47,5a9fca12-ea87-4893-8fc2-fad1b1db7b27,3,276846.61,830539.83,2021-10-07 19:35:11,35,2023-03-28 23:50:43,2024-06-07 09:00:20
dc209461-41ea-4929-a948-7fd4e75c178f,ffcff7dd-63ce-4092-8a7e-ef8ae83b9e64,17c4f279-3947-478d-a137-2de192d8636a,6,101673.82,610042.92,2024-06-14 15:34:06,58,2024-08-28 19:34:06,2023-12-07 01:29:55
69c0d5f0-8cc8-4f34-948f-d81f62f6c737,76f90e3d-69d5-4c1a-a9f1-e5377e8d5a8c,7a5e617c-3129-4226-93bc-7b408163167b,10,77390.69,773906.9,2024-09-01 10:30:40,13,2020-05-25 12:59:22,2024-03-11 10:13:35
3e4e14c6-c2ad-449a-a4f4-111ef381c899,51691f6c-04c7-4ae0-a7b8-36d804f9ac18,6aa7d537-2219-4c1e-9b69-e0f207ccba54,10,67050.79,670507.9,2024-05-06 11:22:31,28,2023-08-03 02:56:44,2020-08-28 20:22:09
e8242dd4-14e9-4089-9b7a-4ca4db5494fe,782bb8c1-bb4c-4d08-80e3-6191073db6b5,125776d8-f398-4fd7-a3be-7e61630c5fed,2,135257.93,270515.86,2023-12-14 05:17:48,69,2023-11-03 20:03:42,2021-10-07 14:06:27
acef9339-42f2-4e7f-9b5c-192d3f19fec9,c2279341-26df-4e9d-83cf-75f3c5bcf4ac,4e193286-787d-4b2c-b454-c902bf81afbd,7,96395.5,674768.5,2021-01-22 14:10:55,19,2020-02-14 04:56:28,2024-05-14 03:41:17
45e869ae-6fd9-440e-a2ef-15acf15583ed,601960de-71d4-4e5c-9760-6f45ae323fa6,541ba390-bd79-4720-9d32-188e68bf6e1a,8,61443.49,491547.92,2022-11-30 06:13:14,99,2024-05-23 10:20:58,2021-04-20 03:57:47
bd812340-9b4e-4923-a23b-638fc821b68b,9d5b91b3-171a-4fa6-99e9-ec8216ea2398,379fcded-9dc7-4bff-ad73-98d19100433d,7,186593.52,1306154.64,2021-10-16 12:02:42,92,2021-11-28 20:10:56,2021-02-01 03:51:18
9a5255d9-bb3b-4fd7-9b98-40ec84ab8fd1,32229aff-2671-48f1-8892-e75fff478ecc,b4eeeb69-33af-4848-b3e6-1728e7c69926,5,13431.29,67156.45,2023-05-31 08:31:10,99,2020-07-08 05:07:35,2020-02-09 20:21:32
25732360-6922-4bef-a6bc-c477b2ca34d4,23e403dd-c496-4983-ae77-1cf4a4022705,142abceb-a99d-4270-9b5f-7272d252a05b,6,5568.28,33409.68,2020-03-15 06:42:16,62,2020-03-25 05:54:34,2023-08-03 21:50:18
a44f9bdf-086a-41bb-9eb7-87e1ee51415f,6435c5bc-6ae9-4d53-a252-349541c5fa4e,2987ca07-20d7-4a11-a785-d69ba506a05b,1,13791.01,13791.01,2022-05-04 11:28:16,65,2023-04-22 06:35:34,2021-12-13 20:54:36
65473afe-c5ea-4a3f-b113-0333b1ba03f2,9d909b5b-5595-4727-a92f-2fe30ba292ae,72ddb6f3-b30e-4072-9ab6-70d3cbd02443,5,282441.17,1412205.85,2023-06-09 20:28:10,17,2022-06-01 05:04:20,2024-03-15 03:31:57
a948e803-2855-47a1-9bd8-86e1499a9ec0,62582346-9a6f-4b62-8e10-1461380ce8ea,1f708167-721b-43f7-841c-c96ef459627b,6,48045.77,288274.62,2023-04-11 16:25:27,40,2022-03-15 22:37:51,2023-07-01 06:21:45
4a22f9f7-bdea-4bdb-b14f-a0cc25106d0e,9633a7d6-cabc-47dc-be7f-6eec12754108,dfd0ca06-2088-45fa-91a8-320ca1ebcdfb,9,287853.48,2590681.32,2022-08-08 14:01:30,31,2020-05-09 13:37:09,2024-05-28 21:17:01
83d254a8-1fc0-4fd9-9908-6997d01ecf01,1c70cf0e-eece-4fc9-9899-69a6f5f358eb,33d971d0-4984-493d-86ac-194b88768dac,9,79293.77,713643.93,2024-08-20 11:59:21,58,2021-04-21 22:32:52,2024-01-28 02:39:20
795550bf-66f0-45f0-8505-11f26aa23ef5,ba77359f-84b0-4aba-ab6e-9cb38cdc2a64,ce391a36-431c-484f-9e00-e50886f34c49,9,231703.6,2085332.4,2022-05-06 18:26:54,99,2023-03-02 07:59:18,2024-02-08 23:21:36
5a25ab80-5ef3-448b-a99b-09a33d458f6a,6aadaf39-e9d6-434d-9bb2-14a8fe2bab77,6913f5b4-0776-40d4-b219-ad7d295ca96a,6,195950.29,1175701.74,2024-07-15 20:48:26,51,2021-01-26 19:06:46,2020-10-04 16:53:17
8c39d0c0-ba10-471b-bea0-00eb48f9c85f,ce9792e3-3592-44ef-af7f-50c161d45e8e,36acf77f-da2e-4dd5-bc75-e673ff1263e0,8,173558.87,1388470.96,2020-06-19 17:16:00,41,2023-11-25 12:30:30,2020-08-08 13:14:34
30ae98da-ba0b-433a-8039-51c3c0e73e72,6fd3396c-3e37-438c-9afa-f36543b187da,42cabc16-81b3-4c77-9bbc-0e0fbbf3d472,6,217606.53,1305639.18,2024-04-27 05:27:29,78,2023-11-10 16:58:13,2024-03-31 22:14:39
c20ca6aa-72f4-4360-b165-f34af9ba36d9,ee05ffe0-07cf-40e8-a6a5-e67c50ed49dc,e8b57edf-187e-419e-926e-a63014e2473d,6,107771.94,646631.64,2022-12-20 01:20:25,28,2020-11-25 18:54:21,2020-10-01 06:48:35
89fbb99d-02fe-471d-bd3d-d8a418be57cb,7fb213c3-1c74-4379-8149-618ef33312f8,8eefc488-c32e-466c-9c79-3fe8fd703f9b,9,11256.07,101304.63,2024-01-13 18:58:10,80,2021-07-26 02:08:51,2023-07-19 15:22:45
34d7a39d-21c8-4c2e-9807-8caddc61e459,328d45f4-dac3-4b8d-8e64-0a5afe3e472e,62068e3a-ff44-4e71-878f-56a7686033bb,3,119847.3,359541.9,2023-10-02 06:43:48,95,2021-10-19 06:52:01,2021-02-25 02:23:42
9be1299c-3561-4b96-a19e-c03b459ed0a9,f2c664cf-be0c-433f-baeb-d7eabaa73ea7,7403dbd8-a68f-4bbc-a8bd-d69821e9ab1c,3,230888.55,692665.65,2021-09-27 07:11:16,9,2024-02-14 21:55:38,2024-03-15 03:02:25
e86bcf00-b156-41ee-ac25-8bd0a6a32da3,b3d25d24-197e-4748-9aae-38df2f49c468,85acdbb1-a406-4cc8-9016-fa2ef1a3f73b,5,38233.74,191168.7,2024-05-11 14:06:06,2,2022-04-20 05:56:08,2023-02-14 08:33:16
7dd824bd-82f2-4c6a-af7e-fc6aaa16e0e2,ed3841d1-9089-4186-ba15-6dea951fa506,b2116c44-7177-420d-a171-0c48f3c162e6,8,279972.2,2239777.6,2022-09-09 14:29:00,14,2022-11-28 18:00:02,2020-08-24 19:31:28
655a7cf2-4005-492d-b026-f01e90a51c0c,8d408d06-801c-46be-a2d3-f010c8b3018d,bc63b12a-602b-47ac-b310-d4c10778c916,4,217428.72,869714.88,2021-11-25 18:51:41,60,2021-07-30 14:08:58,2024-07-18 20:23:27
8b88ce2f-7529-4770-9964-700e0d6451ec,8b57d865-6d0a-42f8-a42c-13a953708b9e,87f470aa-1408-4956-86ea-869d68a07540,7,71026.32,497184.24,2023-07-11 16:01:15,2,2021-11-01 00:32:38,2023-02-13 15:42:12
bdacefb8-d011-4227-a498-00c01364cfd3,72f56c32-78dc-4087-93dd-09ad4b3fed82,382b6786-518e-4e8f-9148-73b74b53350c,6,235530.48,1413182.88,2024-05-22 07:08:37,26,2022-04-29 00:18:02,2021-11-10 19:04:11
7c5394fd-4748-490a-8ba8-b7c7c56c46d5,5286282b-ebec-49da-9089-c36e8ec07b4f,2d5aa27a-0c4a-491b-906f-ce74cafea18d,7,136399.35,954795.45,2021-06-20 04:17:41,19,2022-07-15 16:14:31,2022-08-11 21:47:04
8585b666-3ecf-4ec0-9e7b-529275c6213e,d27df913-ffe1-4ec5-8032-a0cb9122c975,90718dfb-105b-4b51-8664-73c3767793ed,3,168803.63,506410.89,2021-07-15 18:25:16,25,2023-02-09 21:26:17,2021-03-01 07:56:13
da268f6f-9759-4dd9-a6b6-5227dbc78228,575c355f-61b7-4d49-be39-8292f8458b39,5c373731-66b8-4c7e-adfc-797e89023f76,6,272404.31,1634425.86,2022-09-09 06:18:52,47,2023-06-08 01:15:58,2022-05-17 21:19:09
77f106dd-dbff-4378-ac2b-bb24fa043182,f431f59f-2704-4bac-8538-d00f3b4500f6,e9b67182-db8b-465d-a66d-e4403ce25cf5,2,37693.55,75387.1,2024-08-20 17:17:30,78,2022-07-26 13:59:27,2022-11-09 19:08:30
5d73fc29-5769-43c9-ba80-2a857fbe1c42,e04793fa-f026-4750-a48a-a7ff26a4a646,327b32f7-dc95-47f6-a22d-ea5f9582d6d5,9,30925.21,278326.89,2022-01-07 02:47:42,57,2022-02-01 19:53:27,2023-11-22 22:27:00
56486011-36fa-41ba-aee8-77a086b0324c,5d8943b8-4271-4de9-989d-259ddc9b7986,5e5e5154-8e9b-4cae-b4b2-1f8b8f53b9fe,5,244319.73,1221598.65,2021-12-03 21:20:37,28,2020-05-03 23:27:28,2022-09-22 20:26:24
6587f4c9-002d-4dcc-a357-b5cf18b0a038,228a6fb7-08dc-4fac-901e-7c4173d19bf1,86222df4-5b0e-4ec4-bd3b-182318825fa4,8,75312.69,602501.52,2022-07-20 13:11:52,98,2020-06-08 19:16:31,2020-06-14 03:24:13
a391325a-4269-429e-9289-c2a5e47b7a41,47d2d523-3c90-40d9-ac79-732134e4da52,fb429517-15ee-4374-bbed-5f9f09892cb9,3,67749.75,203249.25,2021-04-10 05:41:33,51,2023-05-29 05:40:39,2020-12-04 01:03:39
7fbd40a8-578a-445a-8dac-9b6422849050,2ede5361-5135-47b1-8bb4-ef50deca73a1,9ace875c-63c3-407c-bfb4-e74584e1486e,4,179161.15,716644.6,2020-03-17 11:59:55,42,2023-02-03 10:52:05,2023-03-17 08:53:36
886b04c1-f4c6-4ce7-be1e-838705b151af,76432f83-5931-47b7-860a-191accf57114,480e2cd7-7242-494b-9dff-7f4e4be42841,9,253336.31,2280026.79,2020-05-23 13:39:07,35,2021-11-22 20:39:02,2024-02-12 09:31:53
dbe247da-6b3c-4ca1-ae6e-45ff6c13745a,12dc13b4-4e36-4a9a-a80c-5c3541f2fe29,769005eb-c130-4fb0-be39-1210f4a918ba,5,70426.79,352133.95,2021-08-17 20:13:30,47,2023-09-17 00:58:59,2023-03-11 22:12:57
459640a5-bbe2-4bc8-aa81-a4a0293ba7b6,57bb995c-3b42-4efd-a521-08a9f4d8387e,deb5a42a-9e1d-4350-befa-0b120489cdd7,8,4968.53,39748.24,2024-07-19 14:31:54,64,2023-11-24 05:02:34,2020-10-25 13:36:46
9306994f-74e5-4977-a64f-b8f4492c44e6,0a69ac64-0853-43e2-b191-cae4370e60e6,a983e812-2b45-42c1-8fd6-aa02b17cd017,1,105054.59,105054.59,2021-08-10 13:18:34,69,2020-03-05 20:53:54,2020-07-04 22:37:22
ea3819d2-2472-4d0d-8dfb-afeb369f1eff,97877c1a-3906-4b2d-8f56-fb568ebfacc9,554d7ca6-a8cf-4e10-8fd5-afbb31bfd901,5,282011.69,1410058.45,2021-06-17 20:39:02,39,2021-11-13 01:19:45,2021-06-19 14:22:45
a4f60583-7a13-4cf5-a273-7440b2640946,4bf370f7-0a02-4a08-bb86-0257fdb1d441,f8476eb1-0998-4044-a037-cb9c7f5b21d1,10,221358.13,2213581.3,2020-01-30 08:04:11,78,2022-02-14 00:36:05,2020-11-19 11:49:07
68217696-b95b-4a7e-b70b-8d706dbcb9f3,20f96399-c2ec-4314-8ac9-ad3fab313bbd,49416918-68d1-4cc4-870f-f2fce1c196f2,7,11519.83,80638.81,2022-03-01 06:54:43,93,2021-04-02 23:18:09,2022-06-18 07:01:04
135ddd2a-cda8-46cf-a594-4c17da6c31f8,259fa57b-c506-4a2b-a0d6-a358f94637ed,61beae07-d5de-4389-9acd-d048191c9bac,10,34930.23,349302.3,2023-04-14 11:05:26,17,2021-05-17 07:06:19,2024-07-22 23:32:55
ce966dfd-496b-42d1-8586-2b2cd93c9cb2,878f211f-16f6-4baf-9204-3d60ba17dbf3,e6a5503a-6155-488d-b5a7-cf16dea97b69,1,239341.1,239341.1,2024-01-28 12:24:43,40,2024-02-16 14:22:12,2020-09-06 23:44:41
12cc4df5-c092-4fc9-aa74-0d59dc5c47c8,4a5d2c78-b714-4c8a-a41b-1e9596f67d1f,0494ed50-fec4-4b8c-952a-d30a39a32979,6,49702.51,298215.06,2024-03-22 00:41:56,33,2021-03-12 21:05:15,2022-10-21 13:27:16
c91f269f-4e90-47a8-bce1-faac6d76be14,80e6fda5-7235-46c1-b1ae-ba82f6d580fd,435b5a94-b34b-4d06-ada3-87e6a98030d4,4,263463.11,1053852.44,2022-09-22 16:50:35,46,2020-04-18 11:47:57,2021-12-29 05:25:48
3d643eb4-a10c-47d4-808e-86db7dddf151,97dc358f-0adb-4e08-a000-f5816cb8bfd7,0c674d06-be75-4b44-973a-da1d87622d2a,7,270773.15,1895412.05,2023-08-27 09:47:38,34,2023-10-14 01:41:45,2022-01-17 22:20:59
50614b00-c998-4225-a976-2ceb5ab616a5,810b5444-407d-4fe6-a635-caa9ce97373b,a2f11514-4f2e-4175-bc16-51e3af621629,3,290295.78,870887.34,2022-01-17 18:35:10,35,2023-03-01 01:47:05,2024-08-11 21:34:39
5f4f90de-a7fe-4c86-9891-f3cdcb8b1a27,8d1e0025-7fac-4fc8-b87b-a785d4bf8dc8,fca97a9e-1eba-4ce0-859e-0565d864c6b2,2,299375.83,598751.66,2020-12-18 12:27:30,16,2022-04-13 20:19:09,2022-02-08 18:09:17
fc9c233b-7d7b-4f86-bac5-d6dfed928950,6ee0df81-20ed-41bb-a617-03092f50796c,603d1fcf-d334-4593-b267-f0473106fca9,10,147899.5,1478995.0,2021-10-08 12:53:27,51,2023-11-21 09:32:38,2022-01-17 16:38:20
70103faf-4d06-4704-bfd5-0d520e95355c,d84d2e3e-6eb3-4f9a-99f7-04f6ca165911,a84ececf-b580-4da8-b993-5c988dc6cebc,8,257391.01,2059128.08,2021-05-29 23:45:37,72,2024-03-26 04:23:07,2020-01-16 16:35:56
1f750a34-7ec7-4763-949b-4e8ae1b52c5a,8470f850-96b3-4485-9edf-df21db4fadd4,35844adc-26cc-41a3-8d5d-b214fe1f93d3,4,244356.0,977424.0,2020-11-03 06:40:13,74,2021-09-07 03:53:38,2020-08-16 03:15:58
8a14eb59-8887-4203-ac0a-8eccae622a70,c35cfb6f-5df6-48a4-a7a7-eee2bd9854c3,8a9122a3-faa2-4fb8-97d1-7edde5138959,3,199422.92,598268.76,2022-10-20 09:43:50,52,2022-01-01 11:21:05,2021-05-23 15:46:11
fd8f7ff8-8c9c-4005-9f05-57523acd0866,5f1db311-df02-4a17-bd43-d28d09be4d6f,95dff1eb-507e-4313-b8a2-4ec637d1e9f0,1,295962.63,295962.63,2020-10-20 16:46:10,75,2022-08-10 22:55:01,2024-04-19 04:09:58
90e09dd7-a1d7-4068-9756-e1020fcc6d5c,32bed9fa-1a44-4772-8351-4e05a2a59784,e243b8d4-3956-407f-a616-d7fab284e9da,1,257365.33,257365.33,2023-06-20 10:26:21,32,2021-10-24 16:17:18,2023-11-14 19:07:15
83fcd5fb-aeed-41c1-9789-000589dc4b76,81c3cc15-c344-4702-9cfa-ba8408a98060,fcc9fcaa-3146-4952-8909-a601315c2b5b,1,207796.38,207796.38,2023-04-01 09:16:45,13,2024-04-19 06:10:27,2022-12-10 06:41:55
c26eb91e-f275-44f2-bb78-7c792b4c1483,9bde2df0-db75-4ece-a713-40f35ade9f55,97669880-1cd4-4841-a638-3e123772e49c,5,275593.95,1377969.75,2024-02-27 02:56:54,3,2020-06-11 12:36:54,2022-04-16 05:38:27
2a48891e-7018-4561-9487-3e8bcda3222d,cd98dcbc-d70d-450c-9daa-940a57e0743a,39ca4007-1d21-4d30-bacc-cf38deeca8f6,1,172383.83,172383.83,2024-04-07 19:51:02,77,2020-09-28 18:37:36,2024-06-25 03:16:32
b445e2be-abe5-4f1b-beda-9a3c20ce1149,70bd0251-43dc-4bfd-8eea-bda75a954e5d,684d2884-44fe-4a6b-b7e7-34c90a6e6b85,7,73157.7,512103.9,2022-08-27 07:56:29,16,2020-06-05 21:17:15,2021-01-29 00:55:10
f5a8b4be-4948-4cc1-96db-3ec56dd1a4b3,ec360f80-50cf-4bde-b176-83cef559449c,e4303e7f-c781-4bbe-9aac-efa50215ab13,9,211244.15,1901197.35,2023-06-29 02:31:34,61,2020-12-03 02:19:59,2023-07-19 10:31:06
a670fcdc-9156-43bb-bb23-2dc7ebbba0ee,e8cebe54-a733-407a-af0a-bfead30c7454,13f62dcb-c5bc-41c3-824c-52bcc9a282af,8,258008.07,2064064.56,2023-04-14 05:11:36,32,2024-02-20 07:52:13,2021-04-26 22:19:05
77ad9bf7-18e0-48a5-b420-50acb843a3bf,686b6f1a-e2e8-441b-9e34-b9c39b213582,3f987f14-658f-4dc6-bc39-a895d6566425,7,97061.95,679433.65,2023-10-07 12:02:59,94,2023-07-04 23:00:17,2023-05-27 06:15:18
b8339199-013c-4445-8347-85054846ccd8,49de77ba-c13a-41e2-ad52-e4e31857e6d8,daf9162e-adff-4cd4-8caf-1b58d4d121a8,10,80720.98,807209.8,2021-01-30 07:16:03,13,2020-03-05 13:08:19,2022-08-09 04:22:48
d9a2ab4a-1bbe-4fb2-bfbd-e53d66308165,25b14894-d829-428f-b034-213208e2be18,84e70048-e29e-4485-8ee0-7941936713c3,3,238792.86,716378.58,2020-06-14 15:45:10,79,2020-06-10 20:08:50,2024-04-15 13:37:13
0debf7a9-22d9-440c-b80b-26f0aa790e27,a61b187a-55a9-40b5-973d-01b6ff5bf948,4566de38-32ec-475d-863b-00dc50fb8c74,10,277806.23,2778062.3,2023-09-09 21:04:05,6,2023-11-16 11:36:10,2022-09-22 11:33:43
0bcbb455-8383-4283-b1ee-031e3f581781,e2a7f590-883b-4d23-b341-66634a5ceaf8,026f444a-77d4-45a0-9c07-a829cf32a037,8,34506.13,276049.04,2020-05-07 19:26:37,88,2020-10-03 04:10:42,2023-12-30 08:53:36
569b4475-ae80-48d3-ad6b-783ddc998159,087069fc-db37-4444-843f-6fa3df0977eb,d8971f64-5d57-463b-93c5-89a12ca8aee4,7,144525.89,1011681.23,2023-04-12 07:13:28,19,2021-11-13 02:00:31,2023-03-23 05:02:17
617efd3d-944c-4898-934e-0cf93929acaf,18a3243e-7065-475b-9448-82ec3f5a633a,aba180f0-8719-43a6-9ed1-fe19d7c1c772,2,102197.72,204395.44,2021-11-19 00:12:57,56,2023-07-07 02:31:54,2021-07-19 01:55:24
