id,name,category,brand,stock,price,created_at,updated_at
6f31f131-32df-4b55-b80d-7a581cf6eb5b,Anker Wireless Charger,Accessories,Phillips-Long,0,192636.92,2024-07-01 02:26:55,2024-03-27 13:43:40
1fe191a7-767a-4272-b786-97c65f38f130,ASUS ROG Flow Z13,Laptop,Reed LLC,72,187150.24,2024-07-15 09:26:26,2024-03-27 00:49:49
1889a6e2-5ef9-4e73-8e55-838eb6290ef1,Pixel 8 Pro,Mobile,"Phillips, Morgan and Chang",3,14186.37,2024-05-19 21:18:56,2024-01-29 00:02:28
25c4fe84-0c27-436c-9fba-8e9114acda55,Beats Studio Buds,Accessories,"Banks, Lawrence and Day",4,82545.54,2024-01-17 11:06:37,2024-07-23 21:01:55
e6991e94-2571-40f4-b3c0-031c0a6bae62,Samsung Galaxy Tab Active4 Pro,Tablet,Henderson-Sanders,5,236088.28,2024-05-28 20:03:55,2024-02-18 20:03:21
38c3370c-a6cf-4b1d-a9ad-4951fe347c15,Logitech MX Master 3S,Accessories,Larsen and Sons,0,165339.45,2024-04-17 02:03:30,2024-06-07 18:07:03
ded73ce2-9cbd-4fa3-890b-91fc91c93d5e,Sony WH-1000XM4,Accessories,"Gomez, Thompson and Hunt",84,292785.45,2024-06-08 08:41:28,2024-06-25 12:07:45
abe07b76-5789-4a73-9bb6-0c412a3060b2,Samsung Galaxy Tab S8+,Tablet,Carter-White,29,47197.15,2024-06-15 09:32:06,2024-03-31 03:48:51
5956d8d7-fe6f-4674-8057-319093eb9161,Samsung Galaxy A54,Mobile,"Price, Rich and Cole",61,172428.0,2024-05-27 05:30:12,2024-06-01 04:41:46
7faa87af-7c0d-4e39-892c-0875ee032034,OtterBox Defender Case,Accessories,"Hall, Castaneda and Johnson",24,74828.49,2024-02-29 09:27:19,2024-04-07 12:15:18
440bcd73-23e8-4e1d-8397-6bfee1ee9362,Amazon Fire HD 8,Tablet,"Lee, Peterson and Davis",89,123059.47,2024-05-28 00:00:22,2024-05-18 02:58:12
e7f3d869-eeb6-47ea-94fa-a636a016c106,Samsung Galaxy Buds 2,Accessories,King Group,46,250432.11,2024-07-17 05:42:54,2024-04-24 14:37:53
e4361da9-5703-478c-94db-0bad1cdefadd,Samsung Galaxy Tab A8,Tablet,"Cunningham, Nunez and Rice",71,298817.03,2024-07-13 13:48:43,2024-05-24 05:36:12
56075040-9c44-433f-808a-63a7002cf7ec,Motorola Edge 40,Mobile,Parrish-Collins,83,180019.7,2024-01-03 20:46:18,2024-03-30 07:04:42
5517a25a-207e-46bc-944c-a5e236d72d8b,Dell XPS 15,Laptop,Spears LLC,42,248506.3,2024-05-31 06:57:50,2024-02-14 06:40:56
1e0fba01-dfb1-490a-b338-fe0b3c4c2f69,Anker PowerCore 10000,Accessories,Bell-Rose,83,240163.5,2024-06-05 02:10:01,2024-07-09 11:33:54
247f6eeb-eb56-40f5-b976-8bd6bd99fd30,Spigen Tough Armor Case,Accessories,Hernandez Inc,72,216708.94,2024-01-12 05:42:05,2024-05-12 08:03:47
2df3e05c-103f-481c-a8ad-b485bc79f409,Apple iPad Pro 11 (2024),Tablet,"Blake, Gray and Molina",64,82891.95,2024-06-14 13:20:53,2024-09-02 17:39:05
24305d09-8ed6-4bb7-822f-d1200071b42b,Microsoft Surface Go 3,Tablet,"Sims, Phillips and Lawrence",78,221000.63,2024-03-17 15:37:53,2024-02-16 14:03:30
3bdbf8d2-c09c-4542-8064-be429a1fb273,Razer Blade 15,Laptop,Meyer PLC,43,45550.47,2024-06-15 11:19:03,2024-07-23 08:30:21
150a386d-a98a-4e7d-bbca-f2d9f2df0c62,Apple iPad Pro 11 (2024),Tablet,"Gray, Fitzpatrick and Thomas",22,220772.6,2024-04-02 03:58:17,2024-06-24 13:47:15
6c9782f4-5b2c-4ccb-bb10-14351e42e434,Apple MagSafe Charger,Accessories,"Smith, Conway and Todd",22,171938.54,2024-02-28 16:10:57,2024-07-23 15:11:24
dedb5edd-6fb3-494f-ae29-0fe6aee5ddbf,Apple iPad Pro 11 (2024),Tablet,Johnson LLC,26,28954.33,2024-09-04 01:25:44,2024-08-29 16:26:11
db5983f3-082d-4b0f-bd03-969fb726d13d,Lenovo Tab P12 Pro,Tablet,"Sellers, Green and Clarke",62,111812.77,2024-02-08 05:30:54,2024-01-26 20:11:28
41f23eb0-e1ad-4ac6-8076-1e33c57c335f,Samsung Galaxy A34,Mobile,"Jefferson, Ramirez and Oliver",91,148838.92,2024-05-02 12:37:52,2024-07-31 13:49:26
e9ce201f-b938-405b-9c15-dc16e9f4114e,Razer BlackWidow V3,Accessories,"Torres, Jensen and Crosby",85,31372.58,2024-06-23 04:20:46,2024-05-07 18:01:48
d810bc18-0f68-46b2-8550-a617d381c63f,MSI GS66 Stealth,Laptop,Hicks-Combs,90,93152.14,2024-06-09 19:32:13,2024-03-29 16:39:47
8079449f-b29b-4732-8929-2a7b3b7a277a,OnePlus 11,Mobile,"Allen, Murray and Jones",94,180586.77,2024-05-18 23:50:50,2024-06-16 06:56:31
334642ba-623d-423c-8a56-93ac46558772,Huawei MateBook X Pro,Laptop,Rhodes-Smith,39,169932.1,2024-07-03 18:48:27,2024-02-15 04:22:41
18ca80a9-8a18-4e3a-9a32-7e7e105f481e,MacBook Pro 16-inch (2024),Laptop,Chavez-Bright,54,89425.61,2024-06-02 02:55:11,2024-05-28 15:15:52
999ef655-8a5a-4b34-9aba-d5abeadb93ae,Asus ROG Phone 7,Mobile,Patton-Guzman,8,271814.61,2024-06-21 17:55:44,2024-01-25 21:35:42
aed0d9c0-b5ab-4092-a6fe-39c5bbade1a5,Microsoft Surface Pro X,Tablet,Stewart-Reese,79,56960.9,2024-03-17 01:49:22,2024-05-11 16:00:12
bf6453fc-6f6f-4234-8064-ad69cf28a6c0,Razer Blade 15,Laptop,Nichols-Wilson,81,88615.97,2024-02-25 19:51:58,2024-07-20 18:31:31
b5a2552f-eb07-412d-9d8b-9f790c07408d,Asus ZenBook 14,Laptop,Snyder and Sons,2,122578.88,2024-03-10 15:40:05,2024-01-08 00:30:31
f67bda2e-ebc6-4a26-9b61-35538abda70c,Samsung Galaxy Book3,Laptop,Powell-Collins,16,269268.99,2024-06-15 07:14:56,2024-04-26 11:15:46
964e42a9-0b3e-4fa0-8b3f-d300b3d0995f,Beats Studio Buds,Accessories,Norris and Sons,13,154246.12,2024-04-27 12:51:14,2024-05-10 12:57:44
77c7e554-dd9a-44f0-b581-d0b82ca4fc5e,Galaxy S23 Ultra,Mobile,Sullivan and Sons,88,238731.85,2024-02-25 04:43:28,2024-02-05 01:31:17
efa55765-aef8-438c-b159-066e2401b7f2,Galaxy S23 Ultra,Mobile,"Bennett, Miller and Myers",46,156001.95,2024-05-30 00:29:12,2024-07-17 14:03:24
d28da9da-c6bb-4891-8606-819ea55da169,MSI GS66 Stealth,Laptop,Garcia-Brown,40,112193.75,2024-07-26 08:30:41,2024-06-01 11:13:50
a19385b8-bcdd-418c-b22e-98c5d2343ce0,Dell XPS 15,Laptop,Manning Group,55,295777.69,2024-07-22 10:53:44,2024-02-24 12:12:58
7136e4b0-8354-40fd-b442-265527b1a633,Xiaomi Mi 13,Mobile,Rasmussen-Haynes,55,176245.65,2024-06-15 16:04:30,2024-06-05 16:45:17
9a38137b-c839-404a-8699-538ce677af40,Microsoft Surface Laptop 5,Laptop,"Robinson, Mclean and Bailey",78,132547.53,2024-04-03 04:28:35,2024-07-04 22:04:19
7c90d884-f888-42c0-8932-5bb2b44ed60e,OnePlus 11,Mobile,Khan Group,82,272059.28,2024-07-25 22:08:06,2024-05-21 15:06:54
6427d32d-5f00-428d-8ff5-aaf77315edf6,Belkin BoostCharge Pro,Accessories,Walker LLC,83,218081.38,2024-03-05 04:09:45,2024-03-12 03:41:18
0bf458e6-5bd1-4bf2-a3cb-5873fac77fd3,Apple MagSafe Charger,Accessories,Fuller LLC,42,110523.22,2024-02-18 03:36:55,2024-07-30 14:36:19
6496a8e9-ec3f-43a0-a575-149708aa231b,Nokia X30 5G,Mobile,Hall-Reyes,91,104787.6,2024-09-01 19:14:30,2024-01-04 05:26:16
13749ce4-814e-4211-9e82-eb7f7d63159f,Apple iPad Air 5,Tablet,Richardson-Russell,55,179306.75,2024-09-05 01:12:46,2024-06-05 21:22:31
102ed971-3f33-4725-95e2-54680b132c19,Huawei MatePad Pro,Tablet,Hebert Ltd,16,12506.19,2024-06-19 20:24:38,2024-02-20 00:01:38
83bd012d-7d3c-462e-a49b-789db7bf7a3d,Spigen Tough Armor Case,Accessories,"Gutierrez, Berg and Jackson",81,92562.52,2024-08-08 17:21:00,2024-02-04 07:38:56
5b936535-e59d-4047-b6f1-73f7e080614b,Huawei MateBook X Pro,Laptop,Goodman-Mcconnell,65,239299.53,2024-04-21 06:30:30,2024-01-28 20:39:39
e30c4a26-82ab-429f-8531-3d976239a4ad,Lenovo Yoga Tab 13,Tablet,Blackwell-Walker,97,245171.85,2024-03-11 12:16:17,2024-08-19 12:40:28
64421fe9-1619-44ff-b4c9-253c56d1bb0d,Amazon Fire HD 10,Tablet,"Reid, Holden and Martin",42,125573.37,2024-01-25 04:27:36,2024-02-26 22:38:21
b4e75c30-cf00-48e5-857e-301e7695b123,Logitech StreamCam,Accessories,"Ruiz, Hall and Hancock",40,62110.97,2024-05-20 05:07:02,2024-09-01 10:06:04
bb83f1e8-e80c-43d7-ba0d-e483b24e5431,MSI GS66 Stealth,Laptop,Williams LLC,28,134085.98,2024-07-11 17:45:25,2024-03-11 22:20:30
df95cc34-cc26-4ba8-b0d5-d39c29584efd,Acer Swift X,Laptop,Hoover LLC,95,17882.5,2024-01-04 12:49:00,2024-07-14 09:09:33
936fca61-aea6-48a2-814b-ecce769d0dae,Samsung Galaxy Book3,Laptop,Reynolds-Duarte,7,200499.58,2024-08-28 06:50:19,2024-07-11 08:09:20
6ca21307-daf4-4308-a650-f81ee87d7326,Samsung Galaxy Z Fold 5,Mobile,"Wang, Ramirez and Young",68,5945.48,2024-08-01 05:45:52,2024-05-25 03:17:28
e4d9dd9c-5839-4918-9972-eae20273943b,Spigen Tough Armor Case,Accessories,Garcia PLC,66,251411.81,2024-05-05 09:21:23,2024-06-23 19:45:18
69af2237-1a7a-4955-9771-747ebf3ac038,Logitech StreamCam,Accessories,"Hunt, Huffman and Gentry",8,203581.99,2024-07-06 13:08:18,2024-07-27 14:49:03
fea35888-e0d6-457f-9ec5-b6f2b97d31be,Samsung Galaxy A54,Mobile,Brown-Robinson,61,52975.05,2024-02-11 07:38:25,2024-02-03 19:36:54
dbf1a6dd-ac56-4dd2-9e12-a00c90c29ff8,HP Spectre x360,Laptop,"Dawson, Bruce and Gutierrez",100,20867.01,2024-09-02 22:15:50,2024-01-28 17:53:13
5d9bb68e-406b-4f83-b371-f85d9ca4683e,Apple AirPods Pro,Accessories,Jones-Stewart,60,230653.66,2024-01-20 20:04:59,2024-03-07 15:49:42
a17c673f-f486-4ce3-84d8-19b5ef8a3e38,Samsung Galaxy Tab S9 Ultra,Tablet,Kaufman Group,10,245497.85,2024-05-03 08:20:13,2024-01-30 04:32:27
3aa7596c-a651-4be3-8cab-223ef5694b22,iPhone 15 Pro,Mobile,Moreno and Sons,49,222763.1,2024-05-02 16:13:14,2024-08-07 07:51:18
4f8ed103-9d8e-44d9-bb4d-4776bdd35ab4,Microsoft Surface Laptop 5,Laptop,Powell-Hart,85,280395.85,2024-07-17 00:56:43,2024-04-18 11:07:46
aa4f71f9-195e-4d38-83a5-2eb6d3c4ae0c,Asus ROG Phone 7,Mobile,Barker-Schaefer,51,31955.51,2024-06-26 22:39:18,2024-03-10 07:26:09
d6b40328-e8c4-4192-8c2c-ac40d7b70862,Apple AirPods Pro,Accessories,Travis-Mann,53,76992.46,2024-06-13 13:45:29,2024-07-19 06:42:31
5127f239-3196-48d0-bf9c-9a0a6e04a2d6,JBL Flip 6,Accessories,"Powell, Cook and Taylor",75,249002.65,2024-05-24 23:06:19,2024-01-29 22:32:43
555b3466-d5ab-4e97-b087-11ad12a1a4cf,Lenovo ThinkPad X1 Carbon,Laptop,"Marshall, Gordon and Hughes",62,49003.99,2024-01-01 22:55:54,2024-08-11 16:19:22
751e9255-74ba-48d2-bba9-16ce9a43afb7,Lenovo Tab P12 Pro,Tablet,"Martin, Martinez and Hoffman",11,16858.47,2024-03-14 03:02:14,2024-04-04 07:21:14
00f2c0cf-7c36-4f62-9b3c-101e8745d9bd,ASUS ROG Flow Z13,Laptop,"Harris, Daniels and Kerr",47,154221.78,2024-04-28 09:13:24,2024-01-10 11:48:20
61a9bb08-cc1c-4ccb-8507-812db23f0cbb,Pixel 8 Pro,Mobile,Walker-Patton,77,282729.08,2024-05-03 09:25:08,2024-01-30 20:12:41
05e705e1-732f-434a-b33c-ecce269d1c3e,OnePlus 11,Mobile,"Spencer, Velasquez and Skinner",93,33872.65,2024-03-06 17:36:20,2024-08-29 07:50:26
459dfa9a-ed67-448a-b66b-f2e6048acbdd,Samsung Galaxy Tab Active4 Pro,Tablet,"Hensley, Washington and Jackson",54,31688.4,2024-09-02 02:54:41,2024-04-14 20:40:26
d3cf47f1-3c56-4157-8437-3ed2f72ebaf4,Sony WH-1000XM4,Accessories,Sheppard-Murphy,89,131662.03,2024-06-15 10:42:33,2024-06-26 04:40:15
8c1f037e-4e98-4cf7-8eda-f8f11b236187,Google Pixel 7a,Mobile,"Schwartz, Peters and Lamb",17,103804.96,2024-06-20 23:35:10,2024-01-01 10:50:13
2fee0337-c1c0-473d-afdb-1bd7796372d3,Lenovo Tab P12 Pro,Tablet,Rodgers-Reese,3,199436.69,2024-04-15 03:52:29,2024-08-27 10:21:43
25e07b7d-0d6a-482a-b2a6-1bda88c7e382,MacBook Pro 16-inch (2024),Laptop,Webb Group,17,166056.63,2024-07-12 23:13:58,2024-02-15 21:55:40
1f8bb588-bbfb-467a-845f-4afc4463aaa1,Samsung Galaxy Book3,Laptop,Kelly-Fernandez,35,134071.99,2024-06-27 19:55:02,2024-08-04 04:12:37
26742544-cadc-4a8b-b4b0-e30a85304ca9,Huawei P60 Pro,Mobile,Lee-Johnson,34,91853.69,2024-05-11 16:04:49,2024-08-17 17:39:26
defde247-4453-4b79-9499-00cb90de7f51,Acer Predator Helios 300,Laptop,Wolf Inc,5,75798.16,2024-05-18 15:00:31,2024-08-14 16:15:06
b3b17e76-c54c-436a-911b-dbd6e6f7312c,Apple AirPods Pro,Accessories,Silva Inc,58,221887.58,2024-02-06 09:46:00,2024-02-17 07:57:11
536b7cf8-db69-4880-a32b-65796c4dc5c5,Huawei MateBook X Pro,Laptop,Blackburn-Haynes,8,28884.07,2024-08-18 20:36:13,2024-06-15 10:56:26
98d74c6b-7b30-441d-8170-046fc2f1b255,Logitech MX Master 3S,Accessories,"Kim, Goodwin and Harris",52,115861.78,2024-04-27 19:35:28,2024-06-06 12:44:53
1f932721-566b-4961-bfdf-8e66b6774e96,Logitech MX Master 3S,Accessories,Carlson Inc,62,174277.11,2024-03-30 03:20:49,2024-06-29 20:05:20
d74ac0eb-d597-489a-9166-b0bcc725b720,Apple iPad Mini 6,Tablet,Reed-Gordon,2,192264.21,2024-01-15 06:21:32,2024-07-17 22:45:50
d4f9bd51-84ca-4249-b54e-e94087760ed6,Motorola Edge 40,Mobile,"Waters, Flynn and Allen",42,2224.83,2024-02-26 12:11:23,2024-01-09 22:55:35
2457cf80-ec36-4f82-8b4c-14889da0223a,Xiaomi Pad 6,Tablet,Johnson Group,96,27499.25,2024-02-06 05:02:22,2024-01-16 03:16:07
3609c60e-5660-4c5f-a522-74a11d346325,Realme GT 3,Mobile,"Morales, Taylor and Boyle",56,155267.15,2024-07-13 23:14:40,2024-07-20 03:53:50
fd225706-0c2b-4aab-8368-f87ae07b932c,Apple AirPods Pro,Accessories,Ramirez-Jones,53,192078.95,2024-02-05 12:46:16,2024-08-15 20:37:33
f0498680-fcef-4c8c-9ef0-c3399d2a2752,Microsoft Surface Pro X,Tablet,Moss LLC,92,285064.63,2024-07-06 19:58:51,2024-05-14 11:22:06
c6a373a0-96ff-4baa-a59b-7ccb7fbc692a,Samsung Galaxy Tab Active4 Pro,Tablet,"Edwards, Mendoza and Frank",14,254102.66,2024-08-09 13:16:42,2024-08-18 03:05:10
48999a3d-2fcc-4053-b316-0e0097653090,LG Gram 17,Laptop,"Guerrero, Green and Rivas",68,175224.73,2024-01-26 21:11:57,2024-02-19 15:00:01
ab91515a-8dec-4fdd-85f8-82571cfba9f6,Lenovo ThinkPad X1 Carbon,Laptop,Scott-Griffin,50,253261.4,2024-05-15 10:15:53,2024-05-30 12:48:52
0f6d2721-f424-4687-8993-6aa52423eda2,iPhone SE (2024),Mobile,Collier PLC,86,29200.6,2024-06-16 19:10:35,2024-08-11 16:55:51
b9b0cae0-7e7b-4314-90ef-10edf91f6032,Microsoft Surface Pro 9,Tablet,"Patton, Tran and Rodriguez",73,290773.57,2024-06-18 12:27:24,2024-07-24 00:48:33
b3abbb43-eb32-4495-bed6-56f9371cc267,Apple iPad Pro 11 (2024),Tablet,Rodriguez LLC,66,2178.71,2024-04-24 06:17:44,2024-04-08 02:40:47
cb0bdd8d-c664-4b40-bb87-b388cea0879c,Beats Studio Buds,Accessories,"Stark, Keith and Howe",25,293153.31,2024-01-28 09:58:11,2024-03-05 03:49:04
a946ad56-5fb6-4f36-a7b9-299bc8493ab7,Oppo Find X6,Mobile,Ballard Group,21,295832.66,2024-04-30 14:40:19,2024-04-30 08:12:46
29d63b14-7ab8-404e-8ec7-d9460a9f9258,OtterBox Defender Case,Accessories,Case and Sons,65,201743.53,2024-05-31 19:16:18,2024-09-03 17:51:48
92e5477c-c0cf-4233-80f8-a334924be78f,Lenovo Yoga Tab 13,Tablet,Taylor-Cummings,45,278963.33,2024-02-17 16:42:08,2024-05-29 12:30:08
43676299-7b3c-41a7-a840-053df678deff,Apple MacBook Air M2,Laptop,Clark and Sons,27,242012.53,2024-07-16 20:28:45,2024-07-29 08:06:45
7402ae58-cb49-44cd-aa1e-f58a0643da4d,Apple MagSafe Charger,Accessories,"Wilson, Snyder and Benitez",8,155512.41,2024-02-06 10:29:00,2024-02-21 04:47:22
5ee765d2-6e2d-40b2-a1c4-a9a9393b4f84,Amazon Fire HD 10,Tablet,"Sullivan, Rush and Crawford",36,114895.81,2024-04-20 12:50:15,2024-07-23 08:52:55
5c365fca-bc17-49fe-9fce-5884dbfbe4ea,Nokia X30 5G,Mobile,Gould Inc,12,215542.64,2024-05-09 16:38:44,2024-05-21 04:21:24
6917ca4b-6b50-4ed0-8c98-92319f487cd7,JBL Flip 6,Accessories,"Wood, Suarez and Jones",57,238800.31,2024-03-08 06:12:32,2024-07-01 18:25:52
559a6644-9a5a-443b-a93a-056ce99afd29,HP Spectre x360,Laptop,"Escobar, Jordan and Gomez",89,84757.32,2024-03-29 20:41:21,2024-06-21 12:29:09
3ec3d91e-9e1e-4fee-9f19-573532b1918a,Microsoft Surface Laptop 5,Laptop,Hoffman Ltd,8,264797.9,2024-08-28 15:51:00,2024-01-13 02:01:55
358e3731-c2a1-4e1b-beec-fcbe0d862b15,Samsung Galaxy Buds 2,Accessories,Carrillo PLC,65,32637.77,2024-02-15 02:10:57,2024-08-06 02:05:37
ffaa4c03-5b7b-4357-abd6-4bc2e70a4120,Sony Xperia 1 IV,Mobile,Smith Ltd,86,94738.6,2024-06-09 01:10:40,2024-06-28 17:08:37
5995c020-1a65-45b2-bb20-a58bc5f3d2d2,Acer Predator Helios 300,Laptop,Cox-Macdonald,78,23461.57,2024-02-21 04:13:24,2024-02-03 16:04:42
8f204dbe-3e97-4c45-a19f-718e7e603f15,Samsung Galaxy Book3,Laptop,Moss-Mitchell,27,124689.34,2024-01-13 16:37:10,2024-01-16 04:08:55
f586d50b-15ab-406e-93e8-089b6e80c773,Apple MagSafe Charger,Accessories,Rodriguez Group,14,148319.7,2024-04-04 06:06:00,2024-05-17 09:19:09
b87e0cab-d70b-4552-a1fd-a6bf5ead0a2b,MSI GS66 Stealth,Laptop,Prince-Reynolds,96,124083.92,2024-08-27 23:09:50,2024-07-06 11:08:24
cb9ca945-6802-48ad-a0e9-cf1f7a194794,Apple AirPods Pro,Accessories,Roberts Group,85,175430.38,2024-03-19 00:44:13,2024-02-04 12:47:01
ebd5c60b-954e-42c4-aea7-e5879c1fa0d7,Razer BlackWidow V3,Accessories,"Cooper, Oneill and Flores",72,17954.95,2024-08-09 19:44:55,2024-05-28 03:07:38
dc8e08be-3b20-4fc9-a0c9-e7175cda1bc5,Nokia X30 5G,Mobile,Fernandez Ltd,19,167405.98,2024-04-26 10:53:25,2024-05-29 10:30:00
39414b95-19e6-4b5c-b4df-41b9def9b057,Xiaomi Mi 13,Mobile,Myers-Hawkins,19,242507.33,2024-01-23 04:45:09,2024-01-08 20:27:21
feb68303-4aae-435d-962e-19a18cfeb42b,Acer Swift X,Laptop,Day Inc,43,14380.16,2024-06-12 19:59:41,2024-03-11 12:41:08
f057c785-156f-49ae-b464-76827c4cc6bb,Lenovo ThinkPad X1 Carbon,Laptop,"Gonzalez, Murphy and Anderson",100,296318.6,2024-01-04 10:26:14,2024-03-19 03:39:56
10d620f8-35a6-4e37-a459-0e816c4c2399,HyperX Alloy FPS Pro,Accessories,Warren and Sons,51,293522.26,2024-06-10 02:17:39,2024-05-22 03:47:19
ad380054-9285-46dc-ad64-6fb4bbb80106,Xiaomi Redmi Note 12,Mobile,Smith and Sons,85,213955.04,2024-04-17 07:26:34,2024-07-07 01:06:48
eec36cc0-978c-47aa-8e13-ecdaf841c83f,Apple MacBook Air M2,Laptop,Vega Group,7,78937.27,2024-02-08 23:49:30,2024-02-02 23:08:36
22159933-1b78-4875-9f90-a1875d80566c,Dell XPS 15,Laptop,"Blankenship, Smith and Santana",22,221774.87,2024-07-12 09:31:19,2024-01-05 17:03:19
51fa0bab-b252-4bd0-8d1b-2a41180d6928,Samsung Galaxy A54,Mobile,Benitez-Shaffer,2,115211.65,2024-07-21 04:53:25,2024-02-18 11:11:55
3090cfa6-1ab8-4fb1-b0ce-35768d336abf,Samsung Galaxy Tab S9 Ultra,Tablet,Taylor-Evans,43,8478.12,2024-03-26 22:04:53,2024-07-04 01:48:53
0dd12639-5e51-4884-80c7-29770152a38f,Pixel 8 Pro,Mobile,Sullivan Group,9,33587.06,2024-06-03 12:53:24,2024-07-25 18:50:15
4db3322e-9993-4d86-8c9b-c93fc5530077,iPhone SE (2024),Mobile,"Whitaker, Ellis and Thomas",88,12984.24,2024-05-15 09:01:31,2024-08-11 14:11:27
e00ec199-b7ce-4a76-aa17-08bdcfd145dd,Microsoft Surface Pro 9,Tablet,Lawson-Campbell,8,35012.88,2024-06-26 06:11:10,2024-07-02 21:00:58
f5fdcf0c-0e65-4c5d-8f1e-88fd942b3743,OnePlus 11,Mobile,Johnson PLC,71,230600.44,2024-02-18 11:35:33,2024-04-20 04:14:55
6b73ee96-7cf7-4d40-a2fd-1538d00a3f7f,Lenovo Tab P12 Pro,Tablet,Watkins Inc,15,66106.96,2024-01-05 10:48:56,2024-08-06 06:55:36
0c5a4688-90c6-461c-a897-2c1e181464cf,Spigen Tough Armor Case,Accessories,"Harris, Reed and Smith",0,13369.9,2024-04-23 14:00:15,2024-02-25 17:16:20
2e8d8429-074c-46ce-9e4a-26b05014ef77,Lenovo ThinkPad X1 Carbon,Laptop,Daniels-Rogers,13,56059.19,2024-04-15 11:51:08,2024-03-02 16:51:27
c5410a7e-fc98-4196-999f-ce56c60f95c7,Sony WH-1000XM4,Accessories,Ford PLC,76,245104.75,2024-06-23 08:16:31,2024-05-30 02:23:59
2ed3262c-8c2d-4d28-b9a1-566fe5841ad8,HyperX Alloy FPS Pro,Accessories,Valentine Group,86,55053.62,2024-08-20 16:12:18,2024-07-11 07:42:15
a84c6596-42ca-4301-8c43-104ecd4594eb,Logitech MX Master 3S,Accessories,"Glenn, Boone and Gilbert",42,199067.17,2024-04-09 21:49:03,2024-08-12 01:59:06
10716b9d-4a79-4832-8236-f9c53baf3fbc,Spigen Tough Armor Case,Accessories,"Ponce, Soto and Spence",68,217502.12,2024-02-10 19:26:26,2024-04-27 09:45:06
f070aed3-0b37-452a-abe2-22d9d57dadf5,OtterBox Defender Case,Accessories,Doyle-Campbell,65,2789.74,2024-01-16 22:50:01,2024-02-16 06:48:45
9845885d-48a6-4763-a293-dafb6ec5b686,Apple MacBook Air M2,Laptop,Lawrence LLC,57,150019.21,2024-04-05 09:02:49,2024-03-01 07:53:31
b4e5e3a6-b634-41df-b36e-d8b79e6abc99,Huawei MatePad Pro,Tablet,Gomez-Mullins,49,96470.13,2024-08-13 05:53:25,2024-04-10 13:02:11
0b80e0d2-08d3-42e2-899f-cec9dc280925,Microsoft Surface Go 3,Tablet,"Lawson, Melton and Foster",20,154047.72,2024-04-15 22:06:10,2024-07-08 19:48:27
bbd83901-83f0-4d5c-9363-3fc92bb69d0a,Nokia X30 5G,Mobile,"Patterson, Gibbs and Hodges",67,117683.1,2024-02-26 14:24:13,2024-07-07 15:34:13
ea8a7927-430a-4053-bf43-640e608e5704,Samsung Galaxy A34,Mobile,Wilson PLC,60,67896.21,2024-02-06 22:19:17,2024-03-11 08:29:32
081389b4-cb00-4197-b32b-44e5a21c84c0,Samsung Galaxy A54,Mobile,"Dillon, Jones and Hart",24,158055.42,2024-06-07 04:31:47,2024-03-09 00:56:27
0ac4717f-fad2-45d4-b6dd-005addf3d6e9,Asus ROG Phone 7,Mobile,Fowler PLC,61,92038.22,2024-03-06 00:22:12,2024-05-13 03:34:22
5d938375-1d30-4618-9929-15c5e8e716d4,JBL Flip 6,Accessories,"Daniel, Pearson and Russell",90,245597.28,2024-03-24 19:36:41,2024-07-20 06:06:35
ddbf61f8-07a7-43d1-8345-a4ffd9292c76,Samsung Galaxy Tab Active4 Pro,Tablet,Huff-Roberts,45,78320.83,2024-08-18 22:15:18,2024-06-12 23:31:44
03a71f2d-5680-4b39-a3f6-1d7976e89c76,Apple iPad Pro 11 (2024),Tablet,"Shelton, Figueroa and Stokes",30,262266.1,2024-07-21 19:32:28,2024-09-02 04:20:21
cb8b31b9-aad7-44c3-96cf-fba8e79455ec,MSI GS66 Stealth,Laptop,"Pierce, Sharp and Rivera",71,35956.56,2024-07-17 19:09:24,2024-03-21 15:22:55
5e2c2579-e48b-4033-8156-1dbf07808d6d,Oppo Find X6,Mobile,"Sanchez, Flores and Rollins",85,73510.63,2024-02-19 03:43:35,2024-06-20 23:17:37
ccb3d310-bb97-4839-986a-9aaea048de57,Lenovo Tab M10 Plus,Tablet,Mcclain-Serrano,7,33334.98,2024-08-09 12:25:06,2024-02-02 18:08:32
77a2f6db-b8fb-4df5-889d-e62c0de34a23,Bose QuietComfort Earbuds,Accessories,"Jones, Garcia and Curry",66,88116.1,2024-03-09 23:42:10,2024-06-02 04:13:05
d09a3977-a306-4c98-85a1-62c1690fc630,Jabra Elite 85t,Accessories,Anderson LLC,38,105451.04,2024-08-09 12:38:21,2024-08-25 05:18:03
6fbfe390-59cf-478c-8820-2913aa1d839d,Apple iPad Pro 11 (2024),Tablet,Reynolds-Roberts,3,167167.23,2024-01-07 15:03:51,2024-05-07 13:57:46
d79e2755-e80c-455c-a5d6-1c46fcbf77a1,Anker PowerCore 10000,Accessories,"Sweeney, Bailey and Tucker",49,132901.68,2024-05-01 09:35:00,2024-08-04 00:05:43
adca22a7-0e77-4a3b-ba66-0dd6e6e9a509,Google Pixel 7a,Mobile,Jacobs PLC,14,261185.69,2024-03-17 10:14:53,2024-01-14 14:33:40
eee5f56f-7c13-4d26-ae26-fc36ff279674,Samsung Galaxy Tab Active4 Pro,Tablet,Lewis Ltd,16,123287.52,2024-07-08 15:03:54,2024-03-20 11:50:45
